FlightID,Date,Route,Airline,AircraftType,FlightDuration,DepartureTime,Passengers,WeatherCondition,FlightClass,TicketType,DestinationRegion,LoyaltyProgram,MaintenanceIssues,CrewSatisfaction,CustomerSatisfaction,Weekday,PeakSeason,DelayMinutes,OnTimeArrival,FuelCost
FLT04168,2024-07-04,Beijing to Sydney,Global Wings,Boeing 737,660,8,93.6,Rain,Business,Non-refundable,International,0,0,9.460507339253017,9.174732389999182,Thursday,0,4,Yes,2346.01
FLT04169,2024-07-18,San Francisco to Tokyo,SkyTrack Airways,Boeing 737,895,2,133.2,Rain,Economy,Refundable,International,0,4,7.556018235687756,2.2177079321077833,Thursday,0,48,No,2816.07
FLT04170,2023-10-28,Singapore to Bangkok,BlueJet Airlines,Boeing 777,101,4,107.39999999999999,Clear,Business,Refundable,Regional,0,3,8.559336532127087,3.841158350020283,Saturday,0,15,Yes,793.77
FLT04171,2023-01-17,Toronto to Vancouver,Global Wings,Boeing 737,269,19,205.79999999999998,Rain,First,Non-refundable,Regional,0,0,7.716474716382607,9.926654325613846,Tuesday,0,0,Yes,1049.29
FLT04172,2023-10-07,Chicago to Los Angeles,SkyTrack Airways,Airbus A320,800,13,53.4,Rain,Economy,Non-refundable,Regional,0,0,8.000021666757302,7.8866901236475915,Saturday,0,56,No,2381.91
FLT04173,2022-08-15,Chicago to Los Angeles,SkyTrack Airways,Boeing 787,334,14,232.2,Fog,First,Non-refundable,International,0,4,6.383091312766918,3.5455680581652107,Monday,0,80,No,1430.04
FLT04174,2023-12-02,Chicago to Los Angeles,Global Wings,Boeing 787,338,5,39.0,Snow,Business,Refundable,Domestic,0,3,8.031641278361954,4.805667267240592,Saturday,1,0,Yes,1391.1
FLT04175,2023-04-21,Berlin to Madrid,BlueJet Airlines,Airbus A380,310,3,105.6,Clear,Economy,Refundable,Domestic,0,1,7.790451528280726,5.1184382137676465,Friday,0,56,No,1211.47
FLT04176,2023-04-22,San Francisco to Tokyo,Sunshine Air,Boeing 777,369,7,238.79999999999998,Rain,First,Refundable,International,1,4,7.619495766522213,6.299922593100391,Saturday,0,5,Yes,1250.96
FLT04177,2022-09-22,San Francisco to Tokyo,SkyTrack Airways,Boeing 787,779,18,151.2,Clear,First,Refundable,Regional,0,0,7.67331616973745,,Thursday,0,0,Yes,2427.65
FLT04178,2023-01-07,Mexico City to Lima,BlueJet Airlines,Boeing 787,892,4,109.8,Fog,First,Refundable,Domestic,0,1,7.327488827788232,7.340404199886078,Saturday,0,39,No,2640.12
FLT04179,2023-05-01,Berlin to Madrid,BlueJet Airlines,Boeing 787,199,12,184.79999999999998,Clear,First,Refundable,Regional,0,1,9.3341908751777,6.373678573551531,Monday,0,0,Yes,944.66
FLT04180,2023-03-10,Berlin to Madrid,Global Wings,Boeing 737,851,15,37.8,Clear,Economy,Refundable,International,1,0,7.674046147189448,7.402407743486902,Friday,0,0,Yes,2499.12
FLT04181,2023-10-08,Berlin to Madrid,Global Wings,Boeing 787,605,0,69.0,Rain,Economy,Refundable,Domestic,0,1,9.141955171660959,8.476717528866985,Sunday,0,11,Yes,2093.15
FLT04182,2022-07-30,Singapore to Bangkok,Sunshine Air,Boeing 777,880,12,234.6,Rain,Economy,Refundable,Domestic,1,3,8.706815831494248,7.0149921547522744,Saturday,0,19,No,2638.97
FLT04183,2023-07-26,Paris to Rome,SkyTrack Airways,Boeing 777,589,21,146.4,Snow,Business,Non-refundable,International,1,3,7.997239641410448,3.0446090006106123,Wednesday,0,52,No,2023.62
FLT04184,2024-07-28,New York to London,Global Wings,Boeing 737,116,10,97.8,Clear,First,Non-refundable,International,0,4,8.404267021140232,,Sunday,0,1,Yes,828.66
FLT04185,2023-01-12,Beijing to Sydney,SkyTrack Airways,Boeing 737,171,20,124.8,Rain,Economy,Non-refundable,International,0,4,8.017663500078053,1.4231432562010582,Thursday,0,61,No,869.32
FLT04186,2023-01-30,Berlin to Madrid,Global Wings,Boeing 777,64,7,126.0,Clear,Economy,Non-refundable,International,0,1,6.700558560311637,8.72081547807615,Monday,0,17,No,641.48
FLT04187,2023-03-26,Beijing to Sydney,Sunshine Air,Boeing 787,469,7,181.79999999999998,Rain,Business,Non-refundable,International,0,0,7.916821774496266,6.723203204415027,Sunday,0,0,Yes,1848.48
FLT04188,2024-07-31,Mexico City to Lima,Global Wings,Airbus A380,473,23,38.4,Snow,Economy,Refundable,Regional,0,3,8.297412391471443,6.9297717952337345,Wednesday,0,37,No,1579.58
FLT04189,2022-12-30,Toronto to Vancouver,Sunshine Air,Airbus A320,241,13,51.6,Clear,Business,Refundable,International,1,2,8.481886272795848,6.703375375790905,Friday,1,74,No,1018.49
FLT04190,2024-05-25,Toronto to Vancouver,Sunshine Air,Airbus A380,72,12,122.39999999999999,Fog,Economy,Refundable,Domestic,0,4,6.887543023252828,5.5568221734864975,Saturday,0,6,Yes,470.0
FLT04191,2023-04-02,Beijing to Sydney,BlueJet Airlines,Boeing 737,398,2,45.6,Clear,Business,Non-refundable,Domestic,0,3,8.529916795101123,5.681522864214843,Sunday,0,0,Yes,1480.3
FLT04192,2023-12-26,Mexico City to Lima,BlueJet Airlines,Boeing 787,856,3,36.6,Clear,Economy,Non-refundable,Domestic,1,1,9.731509287111074,9.223066736786587,Tuesday,1,2,Yes,2430.32
FLT04193,2023-12-29,Mexico City to Lima,BlueJet Airlines,Airbus A320,318,19,69.6,Snow,Business,Refundable,Domestic,0,3,9.590618154450022,4.763918504682707,Friday,1,0,Yes,1246.22
FLT04194,2022-08-14,Chicago to Los Angeles,Sunshine Air,Airbus A320,149,14,47.4,Fog,Economy,Non-refundable,Domestic,1,3,6.4894085842632645,3.9332039028284846,Sunday,0,29,No,691.66
FLT04195,2024-09-08,Chicago to Los Angeles,Sunshine Air,Boeing 787,675,14,87.0,Clear,Economy,Refundable,Regional,0,1,8.588674382052055,5.623613386834047,Sunday,0,0,Yes,2260.12
FLT04196,2022-05-11,Paris to Rome,Global Wings,Airbus A320,757,20,158.4,Fog,Economy,Non-refundable,Domestic,0,4,6.2328613042508,4.688484489230936,Wednesday,0,39,No,2375.67
FLT04197,2023-08-11,New York to London,SkyTrack Airways,Boeing 787,309,12,145.79999999999998,Rain,Business,Refundable,International,0,4,9.128724844697127,4.6716261227625715,Friday,0,12,Yes,939.31
FLT04198,2023-04-21,Singapore to Bangkok,SkyTrack Airways,Boeing 737,314,8,110.39999999999999,Clear,First,Non-refundable,International,1,2,7.126624526268038,9.112573864061218,Friday,0,40,No,1188.22
FLT04199,2024-03-08,Beijing to Sydney,BlueJet Airlines,Airbus A320,647,9,203.4,Snow,Economy,Non-refundable,Domestic,0,2,9.056771985745865,4.5755651764658225,Friday,0,12,Yes,2069.82
FLT04200,2024-09-12,Paris to Rome,SkyTrack Airways,Boeing 787,167,11,48.6,Clear,Economy,Refundable,International,1,4,9.154380025110715,6.394717154437437,Thursday,0,34,No,970.18
FLT04201,2022-10-04,Paris to Rome,Sunshine Air,Boeing 737,727,13,52.8,Fog,Economy,Non-refundable,Domestic,0,4,9.928255162465446,3.4791810925339774,Tuesday,0,0,Yes,2404.38
FLT04202,2022-06-05,Mumbai to Dubai,Sunshine Air,Airbus A320,653,0,153.0,Snow,Business,Non-refundable,Regional,1,4,9.122333542634419,4.8338994781642635,Sunday,0,28,No,2171.97
FLT04203,2024-01-30,Berlin to Madrid,BlueJet Airlines,Airbus A320,648,13,55.199999999999996,Clear,Business,Non-refundable,Regional,1,4,7.6124303595248985,5.2188125010302695,Tuesday,0,0,Yes,2150.27
FLT04204,2022-08-06,San Francisco to Tokyo,Global Wings,Boeing 737,544,13,231.6,Rain,Economy,Non-refundable,Domestic,1,3,6.823800509783991,7.6175130764846,Saturday,0,38,No,1901.4
FLT04205,2022-07-09,Mexico City to Lima,Sunshine Air,Airbus A320,317,7,184.79999999999998,Snow,Business,Refundable,Regional,0,2,8.577341298658682,4.128652898887281,Saturday,0,15,Yes,1357.33
FLT04206,2023-02-21,Berlin to Madrid,BlueJet Airlines,Boeing 777,698,15,178.79999999999998,Clear,Business,Refundable,International,0,1,7.572161046743927,6.841680961836132,Tuesday,0,53,No,2246.14
FLT04207,2024-09-07,Beijing to Sydney,BlueJet Airlines,Boeing 737,341,13,73.8,Clear,Business,Non-refundable,Domestic,0,0,6.7886038234040464,6.338610627004489,Saturday,0,12,Yes,1330.86
FLT04208,2023-11-06,Berlin to Madrid,Sunshine Air,Boeing 777,147,0,220.79999999999998,Clear,Business,Non-refundable,Regional,0,1,8.175182053453987,9.056243312933095,Monday,0,0,Yes,885.93
FLT04209,2023-11-23,New York to London,Global Wings,Boeing 737,263,15,207.0,Rain,First,Refundable,Regional,0,0,9.240073016551525,6.75612199792592,Thursday,0,24,No,1274.02
FLT04210,2023-06-30,Chicago to Los Angeles,Global Wings,Airbus A320,75,17,193.79999999999998,Fog,Business,Non-refundable,Regional,1,3,7.895077056759585,2.4364212250574164,Friday,0,90,No,452.37
FLT04211,2022-02-10,Paris to Rome,Global Wings,Airbus A320,210,6,223.2,Fog,Economy,Non-refundable,Regional,0,2,6.571720652288104,5.731865923782979,Thursday,0,52,No,795.58
FLT04212,2022-11-03,Mumbai to Dubai,Global Wings,Boeing 737,313,14,143.4,Clear,Economy,Non-refundable,International,1,0,8.145889207471782,6.7878826785397015,Thursday,0,0,Yes,1338.52
FLT04213,2024-07-31,Berlin to Madrid,SkyTrack Airways,Boeing 787,247,23,112.2,Rain,Economy,Refundable,International,0,4,8.301098032988246,4.794401016558744,Wednesday,0,19,No,1027.71
FLT04214,2022-12-04,Chicago to Los Angeles,Sunshine Air,Airbus A320,388,16,210.6,Snow,Economy,Non-refundable,Domestic,0,3,9.558352795276672,4.157667111570225,Sunday,1,0,Yes,1476.98
FLT04215,2022-11-10,Paris to Rome,Sunshine Air,Airbus A380,603,18,216.0,Clear,First,Non-refundable,International,0,0,8.595983317724045,,Thursday,0,0,Yes,2004.35
FLT04216,2022-03-16,Chicago to Los Angeles,BlueJet Airlines,Boeing 787,842,22,228.0,Fog,Economy,Non-refundable,International,1,4,9.504599437389105,4.867514358602698,Wednesday,0,20,No,2821.27
FLT04217,2024-08-10,Beijing to Sydney,BlueJet Airlines,Boeing 787,456,12,198.6,Clear,First,Non-refundable,Regional,0,3,9.157156413963664,4.802898797186305,Saturday,0,12,Yes,1707.54
FLT04218,2022-10-06,Berlin to Madrid,Global Wings,Airbus A380,576,8,129.0,Rain,Business,Non-refundable,Regional,1,0,9.859275618935866,9.70797523395491,Thursday,0,0,Yes,2040.47
FLT04219,2022-06-25,Mumbai to Dubai,Global Wings,Boeing 787,518,23,196.2,Clear,First,Refundable,Regional,0,4,9.19447665512903,4.516810960158681,Saturday,0,0,Yes,1763.95
FLT04220,2024-06-14,Beijing to Sydney,SkyTrack Airways,Airbus A320,389,23,45.0,Clear,Economy,Refundable,International,1,2,9.21287241808759,6.674102112544831,Friday,0,21,No,1391.95
FLT04221,2023-10-24,Chicago to Los Angeles,BlueJet Airlines,Boeing 737,879,14,73.2,Snow,Business,Refundable,Domestic,0,3,9.45301137713355,6.97075918178359,Tuesday,0,2,Yes,2612.86
FLT04222,2022-09-30,Singapore to Bangkok,Sunshine Air,Airbus A320,228,2,98.39999999999999,Rain,Business,Non-refundable,Domestic,0,0,7.381515445223384,9.518419168540154,Friday,0,19,No,1192.59
FLT04223,2024-04-16,Mumbai to Dubai,SkyTrack Airways,Airbus A320,752,23,60.0,Clear,First,Refundable,International,0,4,7.688609270362806,4.754902492726179,Tuesday,0,0,Yes,2432.45
FLT04224,2023-09-12,Toronto to Vancouver,BlueJet Airlines,Boeing 787,425,0,132.0,Snow,First,Refundable,International,1,2,8.913150276370194,7.633398465318015,Tuesday,0,34,No,1570.11
FLT04225,2023-10-13,Chicago to Los Angeles,BlueJet Airlines,Boeing 737,237,15,190.2,Fog,Economy,Refundable,International,0,4,7.254033212560969,4.903842906976333,Friday,0,0,Yes,1263.66
FLT04226,2024-05-11,San Francisco to Tokyo,SkyTrack Airways,Airbus A320,714,7,31.2,Snow,Business,Refundable,International,1,2,7.445690814099195,5.704071735131547,Saturday,0,39,No,2271.08
FLT04227,2024-02-22,San Francisco to Tokyo,BlueJet Airlines,Boeing 787,421,22,155.4,Rain,Economy,Non-refundable,International,0,0,9.241973310856677,7.142459243052374,Thursday,0,11,Yes,1475.43
FLT04228,2024-05-08,Paris to Rome,BlueJet Airlines,Airbus A320,819,12,232.2,Clear,Business,Refundable,International,1,4,9.439717995523521,5.168923060245026,Wednesday,0,0,Yes,2513.27
FLT04229,2024-07-19,Chicago to Los Angeles,SkyTrack Airways,Airbus A320,698,7,210.0,Clear,Business,Refundable,Regional,0,4,7.176348432040808,,Friday,0,12,Yes,2352.5
FLT04230,2022-10-16,New York to London,BlueJet Airlines,Boeing 787,834,16,234.6,Fog,Business,Non-refundable,International,0,1,7.763129402571628,7.267564175337507,Sunday,0,35,No,2447.89
FLT04231,2023-12-25,Chicago to Los Angeles,SkyTrack Airways,Boeing 777,99,21,98.39999999999999,Rain,Business,Refundable,International,0,3,8.379497208175392,,Monday,1,3,Yes,742.73
FLT04232,2024-06-11,Chicago to Los Angeles,Global Wings,Boeing 777,475,22,129.6,Fog,Economy,Refundable,International,1,4,7.691164357317655,3.2458754699887793,Tuesday,0,14,Yes,1848.47
FLT04233,2022-09-29,Beijing to Sydney,Global Wings,Boeing 787,414,13,188.4,Fog,First,Refundable,Regional,1,2,8.99154343519301,5.522464571057623,Thursday,0,38,No,1575.62
FLT04234,2024-07-18,Mumbai to Dubai,BlueJet Airlines,Boeing 787,314,20,165.6,Snow,Economy,Refundable,Domestic,0,3,7.659352836017196,3.090634397098881,Thursday,0,65,No,1265.3
FLT04235,2022-03-07,San Francisco to Tokyo,Global Wings,Boeing 777,202,20,120.0,Fog,Business,Non-refundable,International,1,0,8.86056246953311,5.973605684448168,Monday,0,54,No,1197.6
FLT04236,2023-04-28,Mexico City to Lima,Sunshine Air,Boeing 777,811,6,190.2,Fog,First,Refundable,Domestic,0,3,6.740298632480276,4.138367795929942,Friday,0,23,No,2562.4
FLT04237,2024-07-24,San Francisco to Tokyo,Sunshine Air,Airbus A380,799,14,99.0,Clear,Economy,Refundable,Domestic,1,1,7.463050518732795,6.047852758086315,Wednesday,0,36,No,2336.38
FLT04238,2022-09-05,Toronto to Vancouver,SkyTrack Airways,Airbus A320,769,15,82.2,Clear,Business,Non-refundable,Regional,0,0,9.065412686296431,8.226411761609501,Monday,0,22,No,2405.28
FLT04239,2022-06-05,San Francisco to Tokyo,BlueJet Airlines,Boeing 777,636,18,220.2,Fog,First,Refundable,Domestic,0,4,8.268057007636477,4.243360090243117,Sunday,0,0,Yes,2211.57
FLT04240,2022-02-16,Beijing to Sydney,SkyTrack Airways,Airbus A320,70,5,174.6,Fog,First,Non-refundable,Domestic,0,0,6.645634081129973,7.854620861866152,Wednesday,0,57,No,691.79
FLT04241,2024-07-23,Mexico City to Lima,BlueJet Airlines,Boeing 787,679,22,226.79999999999998,Rain,Economy,Non-refundable,Domestic,0,0,8.813422632951323,7.808859348150625,Tuesday,0,59,No,2352.77
FLT04242,2023-03-30,Toronto to Vancouver,Global Wings,Airbus A380,85,0,229.2,Clear,Economy,Non-refundable,Regional,0,1,9.619374669106941,4.546690781858019,Thursday,0,0,Yes,605.13
FLT04243,2022-07-20,Paris to Rome,BlueJet Airlines,Boeing 737,480,11,53.4,Rain,First,Non-refundable,International,1,2,8.479420983898345,6.201794912994057,Wednesday,0,8,Yes,1691.38
FLT04244,2023-10-22,Singapore to Bangkok,Global Wings,Boeing 787,722,17,138.6,Clear,Economy,Non-refundable,Regional,0,0,7.365127708739822,5.517438911726461,Sunday,0,66,No,2340.62
FLT04245,2022-05-04,Singapore to Bangkok,Global Wings,Boeing 777,280,15,154.79999999999998,Clear,First,Non-refundable,International,1,2,6.50058888176296,5.723580766083677,Wednesday,0,26,No,1075.52
FLT04246,2022-01-01,Mumbai to Dubai,BlueJet Airlines,Airbus A380,555,11,193.2,Fog,Business,Non-refundable,Regional,1,3,9.942983742649336,8.32313015838934,Saturday,0,0,Yes,1886.91
FLT04247,2024-08-25,Paris to Rome,SkyTrack Airways,Airbus A320,296,19,100.8,Fog,Economy,Non-refundable,Regional,0,1,8.298885485722476,4.194004908130548,Sunday,0,56,No,1282.48
FLT04248,2024-01-29,Paris to Rome,Global Wings,Boeing 737,296,12,43.8,Fog,Economy,Non-refundable,Regional,0,4,6.650188078633887,3.701459744922924,Monday,0,23,No,1113.57
FLT04249,2024-05-04,Mumbai to Dubai,BlueJet Airlines,Boeing 737,278,7,184.2,Rain,Economy,Refundable,International,0,0,6.3689905764774695,3.071286045583876,Saturday,0,58,No,1046.87
FLT04250,2023-10-02,Berlin to Madrid,SkyTrack Airways,Boeing 787,546,21,84.6,Fog,Business,Non-refundable,Regional,1,2,9.023093690892274,5.617297607608045,Monday,0,22,No,1983.78
FLT04251,2022-07-10,New York to London,SkyTrack Airways,Boeing 777,520,0,126.0,Fog,Economy,Refundable,International,1,0,7.260596644815882,6.588352609534295,Sunday,0,0,Yes,1811.59
FLT04252,2023-08-02,Toronto to Vancouver,BlueJet Airlines,Boeing 737,722,20,118.8,Clear,Economy,Non-refundable,International,1,1,8.345357182528701,4.249538169045712,Wednesday,0,74,No,2070.57
FLT04253,2023-05-31,Beijing to Sydney,Global Wings,Boeing 777,694,6,99.6,Clear,Economy,Refundable,Regional,0,4,9.999673186451876,3.7382832651215008,Wednesday,0,0,Yes,2167.06
FLT04254,2023-03-18,Berlin to Madrid,Global Wings,Boeing 777,203,14,61.199999999999996,Snow,First,Non-refundable,International,1,3,9.539298428740878,7.773243332112474,Saturday,0,6,Yes,1015.42
FLT04255,2024-07-09,Beijing to Sydney,Sunshine Air,Airbus A320,248,21,210.6,Clear,Economy,Refundable,Domestic,0,3,8.096711968072551,2.827041050795047,Tuesday,0,56,No,892.53
FLT04256,2024-03-25,Mumbai to Dubai,BlueJet Airlines,Boeing 777,314,12,56.4,Rain,Economy,Refundable,International,0,2,6.70184705350632,5.225420990407546,Monday,0,88,No,1192.83
FLT04257,2024-03-16,Mumbai to Dubai,Global Wings,Airbus A320,127,12,188.4,Clear,Business,Refundable,Domestic,0,3,6.887288729042121,4.82278973368806,Saturday,0,18,No,785.49
FLT04258,2022-05-23,Paris to Rome,Global Wings,Boeing 777,675,8,186.6,Snow,Economy,Refundable,Domestic,1,2,8.591338695526606,4.554347997298302,Monday,0,30,No,2155.51
FLT04259,2022-07-10,Mexico City to Lima,SkyTrack Airways,Boeing 777,395,23,213.6,Fog,Economy,Non-refundable,International,1,4,8.19059546208366,3.7837568096971737,Sunday,0,0,Yes,1382.02
FLT04260,2023-06-17,Chicago to Los Angeles,Global Wings,Airbus A380,730,14,169.79999999999998,Clear,Economy,Refundable,Regional,0,0,8.490685893440023,8.332866783442052,Saturday,0,11,Yes,2310.9
FLT04261,2022-08-15,New York to London,SkyTrack Airways,Boeing 737,880,3,50.4,Snow,Economy,Refundable,Domestic,1,1,6.840171428424885,5.807707541854446,Monday,0,52,No,2659.45
FLT04262,2022-11-09,San Francisco to Tokyo,Sunshine Air,Boeing 737,468,12,232.2,Fog,Business,Non-refundable,International,1,4,7.146468028544224,,Wednesday,0,29,No,1650.59
FLT04263,2023-09-21,Toronto to Vancouver,Global Wings,Airbus A380,359,11,147.6,Snow,Business,Non-refundable,Regional,0,4,6.532890875939215,2.206673913087558,Thursday,0,72,No,1428.42
FLT04264,2024-08-06,Mexico City to Lima,Global Wings,Boeing 777,661,4,44.4,Snow,Business,Refundable,Regional,0,3,9.441484070241138,8.993595360299214,Tuesday,0,0,Yes,1966.46
FLT04265,2022-10-29,San Francisco to Tokyo,Sunshine Air,Boeing 787,416,6,150.6,Rain,Economy,Non-refundable,Domestic,0,3,8.27947462047868,7.530143633917897,Saturday,0,0,Yes,1611.39
FLT04266,2023-10-16,Paris to Rome,SkyTrack Airways,Airbus A380,315,7,193.2,Fog,Economy,Refundable,Domestic,0,1,7.935123735887645,6.249347428837947,Monday,0,0,Yes,1340.19
FLT04267,2024-09-22,Berlin to Madrid,Sunshine Air,Boeing 737,412,4,51.0,Fog,Business,Refundable,Domestic,0,0,8.298911191824763,8.212774153076719,Sunday,0,0,Yes,1578.4
FLT04268,2023-04-05,San Francisco to Tokyo,Global Wings,Airbus A320,791,8,163.2,Rain,Economy,Non-refundable,International,0,4,6.136862097839405,3.480085794502966,Wednesday,0,48,No,2459.61
FLT04269,2023-02-05,Singapore to Bangkok,SkyTrack Airways,Airbus A380,580,13,195.6,Clear,First,Refundable,International,1,3,9.53181284844615,4.948614493670949,Sunday,0,7,Yes,1930.01
FLT04270,2023-07-05,Mumbai to Dubai,Global Wings,Boeing 737,583,11,40.199999999999996,Snow,First,Non-refundable,International,0,4,8.655284677500635,7.893385046064532,Wednesday,0,0,Yes,1945.14
FLT04271,2023-01-28,Berlin to Madrid,Sunshine Air,Boeing 787,896,3,142.2,Clear,First,Refundable,Regional,0,0,6.694478681361995,8.551597232782804,Saturday,0,31,No,2747.42
FLT04272,2024-05-16,Beijing to Sydney,BlueJet Airlines,Boeing 787,815,19,183.6,Clear,Business,Non-refundable,Domestic,0,2,7.865220795847406,6.544011572479389,Thursday,0,0,Yes,2616.68
FLT04273,2024-02-03,Singapore to Bangkok,SkyTrack Airways,Boeing 777,753,7,114.6,Snow,First,Non-refundable,Domestic,0,0,9.950658246633324,10.229485684403137,Saturday,0,0,Yes,2458.06
FLT04274,2024-04-24,Toronto to Vancouver,Global Wings,Boeing 787,343,16,111.0,Rain,Business,Non-refundable,Domestic,1,4,7.75917227921177,4.973695474446072,Wednesday,0,51,No,1329.29
FLT04275,2022-07-26,Mumbai to Dubai,Sunshine Air,Boeing 737,371,7,213.6,Clear,Economy,Non-refundable,Regional,0,4,6.714214660699536,1.3927088637256837,Tuesday,0,58,No,1486.39
FLT04276,2022-07-29,Chicago to Los Angeles,Sunshine Air,Boeing 777,158,20,76.8,Fog,First,Non-refundable,Regional,0,1,7.299036984097983,5.163698117901074,Friday,0,49,No,943.85
FLT04277,2022-04-25,Berlin to Madrid,Global Wings,Airbus A320,256,0,204.6,Rain,Economy,Refundable,International,1,4,7.775424338306005,5.8088641804292305,Monday,0,0,Yes,1209.27
FLT04278,2024-01-07,San Francisco to Tokyo,Global Wings,Airbus A380,541,19,66.6,Clear,Business,Non-refundable,Domestic,0,3,7.055412771358619,4.450579526887319,Sunday,0,2,Yes,1813.99
FLT04279,2023-10-08,San Francisco to Tokyo,Sunshine Air,Airbus A380,285,1,106.8,Rain,First,Refundable,International,1,1,8.806090096456161,7.655405964314525,Sunday,0,36,No,1340.91
FLT04280,2022-09-08,Toronto to Vancouver,BlueJet Airlines,Boeing 737,674,3,234.0,Fog,Economy,Non-refundable,Regional,0,4,7.037435925123988,2.2028408084170077,Thursday,0,42,No,2265.8
